CurriculumID,CurriculumName,Credits,GraduateLevelID,CurriculumGroupID,DepartmentID,ForeignName
MCCO322246,Đo lường và điều khiển bằng máy tính,2,DH,NC,146,Measure and Control by Computer
MCNC340925,Máy và hệ thống điều khiển số (bỏ),4,DH,NC,225,Machine tools and computerized numerical control
MCPC432329,Kỹ thuật đo lường và điều khiển bằng máy tính,3,DH,NC,229,Computer – based Measurement and Control
MCPR310646,Đồ án 1 - Vi xử lý,1,DH,NC,146,Project 1 - Microprosessor
MDIE010304,Mô hình hóa và mô phỏng hệ thống điện,3,CH,NC,2604,Modeling and Simulation Power System
MDMD41825,Thiết kế khuôn mẫu cơ khí_,3,DH,NC,225,Die and Mould Design
MDMD421825,Thiết kế khuôn mẫu cơ khí_,3,DH,NC,225,Die and Mould Design
MDMD431825,Thiết kế khuôn mẫu cơ khí,3,DH,NC,225,Die and Mould Design
MDMP421324,TT Thiết kế chế tạo khuôn mẫu (bỏ),2,DH,NC,224,PracticeMold Design and Manufacturing
MEAP431851,Quản lý đơn hàng,3,DH,NC,651,Merchandising in Apparel
MEDE231452,Thiết kế trang phục nam,3,DH,NC,652,Menswear Design
MEDI420823,Thiết kế cơ khí,2,DH,NC,223,Mechanical design
MEIA323303,Các phương pháp phân tích công cụ,2,DH,NC,703,
MELT320138,Ứng dụng công nghệ CNTT trong giảng dạy Tiếng Anh,2,DH,NC,2138,Media in English Language Teaching
MEMS422729,Công nghệ chế tạo vi mạch điện tử,2,DH,NC,229,Micro/Nano Electronic  Systems
MEMS431829,Công nghệ chế tạo vi mạch điện tử,3,DH,NC,229,Micro/Nano Electronic  Systems
MEPR230455,Cơ điện tử trong ngành In,3,DH,NC,555,Mechanic And Electric Of Equipment Printing
MEPR240455,Cơ điện tử trong ngành In,4,DH,NC,555,Mechanic And Electric Of Equipment Printing
METE210321,"Thí nghiệm cơ học (Cơ khí, Xây dựng) - ĐH",1,DH,NC,421,Mechanical experiments
METE211260,Thí nghiệm cơ học (CĐ),1,CD,NC,1060,MECHANICAL TEST
METE320126,Công nghệ kim loại,2,DH,NC,226,Metal Technology
METE330126,"Công nghệ kim loại (CN, KTCK)",3,DH,NC,226,Metal Technology
METH320138,PPGD Tiếng Anh 1,2,DH,NC,2138,English Language Teaching Methodology 1
METH320238,PPGD Tiếng Anh 2,2,DH,NC,2138,English Language Teaching Methodology 2
METH430338,PPGD Tiếng Anh Kỹ thuật,3,DH,NC,2138,Methodology for ESP
METR421422,Đường mêtrô – đường sắt,2,DH,NC,422,
MFGA236251,Âu phục nam - nữ,3,DH,NC,651,Male and Female Garments
MFGA236351,Âu phục nam - nữ,3,DH,NC,653,Male and Female Garments
MFGP227751,TH Âu phục nam - nữ,2,DH,NC,653,Male and Female Garments - Practice
MFTH230507,Lý thuyết tài chính tiền tệ,3,DH,NC,2207,Financial and Monetary Theories
MHAP110127,"TT Nguội (CNKT Nhiệt, CNKT Ô Tô, SPKT Nhiệt- Ô Tô, KTCN, SPKTCN)",1,DH,NC,227,Mechanical handywork practice
MHAP120127,"Thực tập Nguội (KT CN, KT Cơ ĐT, KT Ô tô, KT Nhiệt)_",1,DH,NC,227,Mechanical handywork practice
MHAP120160,Thực tập nguội (Cao đẳng TT Việt Đức),2,CD,NC,1060,Mechanical handywork practice
MHAP120227,"Thực tập Nguội (CKM, CĐT, KTCK, SPKT CKM, SPKT CĐT)",2,DH,NC,227,Mechanical handywork practice
MHDK010309,Mô hình hóa và điều khiển hệ thống Cơ điện tử,3,CH,NC,2626,Modeling and Simulation Power System
MHIN020203,Mô hình hóa hệ thống,2,CH,NC,2603,System Medeling
MHMP010206,Mô hình hóa và mô phỏng (KĐT),2,CH,NC,2606,Modeling and Simulation
MHMP010304,Mô hình hóa và mô phỏng,3,CH,NC,2604,Modeling and Simulation Power System
MIAP435051,Cải tiến sản xuất ngành may,3,DH,NC,651,Manufacturing Improvement In Apparel Industry
MICI421964,Mạch siêu cao tần,2,DH,NC,164,High Frequency Circuits
MICO226929,Vi điều khiển,2,DH,NC,229,Microcontroller
MICR230506,Kinh tế vi mô,3,DH,NC,2206,Microeconomics
MICR330363,Vi xử lý,3,DH,NC,163,Microprocessor
MISY430684,Hệ thống thông tin quản lý,3,DH,NC,1884,Management information systems
MITP415550,Thực tập công nghệ chế biến sữa và các sản phẩm từ sữa,1,DH,NC,750,Practice of Milk processing
MMAT411625,Đồ án môn học Công nghệ chế tạo máy,1,DH,NC,225,Project of Machinery Manufacturing Technology
MMAT431525,Công nghệ chế tạo máy,3,DH,NC,225,Machinery Manufacturing Technology
MOCO431864,Thông tin di động,3,DH,NC,164,Mobile Communication
MOEM321026,Vật liệu kỹ thuật hiện đại,2,DH,NC,226,Advanced Materials
MOEM321124,Vật liệu mới_,2,DH,NC,224,Advaced Material Science
MOEM331124,Vật liệu mới_,3,DH,NC,224,Advaced Material Science
MOLD331224,Thiết kế chế tạo khuôn ép nhựa,3,DH,NC,224,Plastic Injection Molding Design and Manufacturing
MOLD431224,"Thiết kế, chế tạo khuôn mẫu",3,DH,NC,224,Mold Design and Manufacturing
MOLX230236,Hình thái-Từ vựng học tiếng Anh,3,DH,NC,2136,English Morphology and Lexicology
MOPL331379,Ngôn ngữ lập trình tiên tiến,3,DH,NC,1879,Advanced Programming Language
MOPR322063,Lập trình cho thiết bị di động,2,DH,NC,163,Mobile Programming
MOPR331279,Lập trình di động,3,DH,NC,1879,Mobile Programming
MPAU310829,Thí nghiệm Tự động hóa quá trình sản xuất (CTM)_,1,DH,NC,229,Practice of Manufacturing Process Automation
MPAU320729,"Tự động hóa quá trình sản xuất (CĐT, KTCK)",2,DH,NC,229,Manufacturing Process Automation
MPAU330429,Tự động quá trình sản xuất (CĐT)_,3,DH,NC,229,Manufacturing Process Automation
MPOT020203,Mô phỏng ô tô,2,CH,NC,2603,Automoble Simulation
MPOT020303,Mô hình hóa và mô phỏng ô tô,3,CH,NC,2603,Vehicle Modelling and Simulation
MPPO421357,Thực tập theo chuyên ngành 1 sau In,2,DH,NC,557,Major Practice For Postpress 1
MPPO421457,Thực tập theo chuyên ngành 2 sau In,2,DH,NC,557,Major Practice For Postpress 2
MPPO421557,Thực tập theo chuyên ngành 3 sau In,2,DH,NC,557,Major Practice For Postpress 3
MPPP421856,Thực tập theo chuyên ngành 1 Trước in,2,DH,NC,556,Major Practice For Prepress 1
MPPP421956,Thực tập theo chuyên ngành 2 Truớc in,2,DH,NC,556,Major Practice For Prepress 2
MPPP422056,Thực tập theo chuyên ngành 3 Trước in,2,DH,NC,556,Major Practice For Prepress 3
MPPR421555,Thực tập theo chuyên ngành 1 In,2,DH,NC,555,Major Practice For Printing 1
MPPR421655,Thực tập theo chuyên ngành 2 In,2,DH,NC,555,Major Practice For Printing 2
MPPR421755,Thực tập theo chuyên ngành 3 In,2,DH,NC,555,Major Practice For Printing 3
MPRA320827,Thực tập Cơ khí (LT),2,DH,NC,227,Mechanics Practicing
MPRA320927,Thực tập phay (CKM),2,DH,NC,227,Milling Practice CKM   (Milling Practice Raise)
MPRA340527,Thực tập cơ khí nâng cao 2,4,DH,NC,227,Mechanics Practicing in Advance 2
MPRA340560,Thực tập cơ khí nâng cao 2 (CKM),4,DH,NC,1060,Mechanics Practicing in Advance 2
MPRA340627,Thực tập cơ khí,4,DH,NC,227,Mechanical Practice (Mechanical Practice Raise)
MPRA340860,Thực tập cơ khí nâng cao 2,4,DH,NC,1060,Mechanics Practicing in Advance 2
MPRO232103,Các quá trình cơ học,3,DH,NC,703,
MQMA321125,Quản trị sản xuất và chất lượng,2,DH,NC,225,Manufacturing and Quality Management
MSAP232503,Mô phỏng và tối ưu hóa,3,DH,NC,703,
MSAT020201,Ma sát học,2,CH,NC,2601,Tribology
MSEP425650,Thực tập công nghệ chế biến thịt và thủy hải sản,2,DH,NC,750,Practice of Meat & Seafood Processing
MSET321145,Ứng dụng Matlab trong KTĐ,2,DH,NC,145,MATLAB/SIMULINK for Power System
MSET324650,Công nghệ chế biến thịt và thủy sản,2,DH,NC,750,Sea Food and Meat Processing  
MSMS432929,"Mô hình hóa, mô phỏng hệ thống cơ điện tử",3,DH,NC,229,"Mechatronic-system model, simulation"
MSSD430623,Thiết kế mô phỏng hệ thống máy,3,DH,NC,223,Machine system simulation design
MTME320490,Phương pháp dạy học chuyên ngành,2,DH,NC,890,Major Teaching methods         
MTNC340925,Máy và hệ thống điều khiển số,4,DH,NC,225,Machine tools and computerized numerical control
MTSE431179,Các công nghệ phần mềm mới,3,DH,NC,1879,Modern Technologies in Software Engineering
MTWP231326,Thực tập hàn MIG - MAG -  TIG,3,DH,NC,226,MIG/MAG & TIG Welding Practice
NAMA421826,Vật liệu Nano,2,DH,NC,226,NanoMaterials
NANO020201,Kỹ thuật nano ứng dụng,2,CH,NC,2601,Applied Nano Tachniques
NANO321463,Công nghệ nano,2,DH,NC,163,Nano Technology
NATE322625,Công nghệ  nano,2,DH,NC,225,Nano Technology
NCKH0103008,Phương pháp nghiên cứu khoa học (Cơ),3,CH,NC,2608,Scientific Research Methodology
NCKH010307,"Phương pháp nghiên cứu khoa học (KDD,KDT)",3,CH,NC,2626,Scientific Research Methodology
NCME322725,Tính toán số trong kỹ thuật,3,DH,NC,225,Numerical Methods in Engineering
NDOH010203,Nhiệt động học nâng cao,2,CH,NC,2603,Advanced Thermodynamics
NDOH0103005,Nhiệt động học nâng cao (Từ K.14B),3,CH,NC,2603,Advanced Thermodynamics
NDTU020306,Nhận dạng và tối ưu hóa,3,CH,NC,2606,System Identification and Optimization
NEES340380,Mạng máy tính căn bản,4,DH,NC,1880,Networking  Essentials
NEMO010308,Công nghệ nền móng nâng cao,3,CH,NC,2608,Advanced Foundation Technology
NEPR417864,Thực tập mạng máy tính,1,DH,NC,164,Computer Networks Lab
NESY321425,Các hệ thống năng lượng mới,4,DH,NC,225,Renewable Energy Systems
NETP427164,TT mạng (KMT),2,DH,NC,164,Computer Networks Lab
NETT321263,Chuyên đề công nghệ mới điện tử,2,DH,NC,163,Topic on Advanced Electronic Technology
NHTH020310,Thu hồi nhiệt thải,3,CH,NC,2610,
NLMO020201,Kỹ thuật năng lượng mới và môi trường,2,CH,NC,2601,New Energy and Environment Techniques
NLMO020203,Năng lượng mới sử dụng trên ôtô,2,CH,NC,2603,Alternative Fuels in Automotive Engineering
NLMO020304,Kỹ thuật năng lượng mới và môi trường (Từ K.14B),3,CH,NC,2601,New Energy and Environment Techniques
NLMT020310,Năng lượng mặt trời và các ứng dụng,3,CH,NC,2626,Solar Energy and Application
NLTT020304,Năng lượng tái tạo và kiểm toán năng lượng,3,CH,NC,2604,Renewable Energy and Auditable Energy
NLTT020310,Năng lượng tái tạo,3,CH,NC,26,
NMAY010304,Công nghệ nhà máy điện,3,CH,NC,2604,Powerplant Technology
NMME322725,Tính toán số trong kỹ thuật cơ khí,2,DH,NC,225,Numerical Methods in Mechanical Engineering
NMSY331180,Hệ thống giám sát mạng,3,DH,NC,1880,Network Monitoring Systems
NORO020306,Lý thuyết mờ và mạng Nơron trong hệ thống điều khiển,3,CH,NC,2606,Fuzzy Logic and Neural Network in Control Engineering
NPRO430980,Lập trình mạng,3,DH,NC,1880,Network Programming
NSEC430880,An ninh mạng,3,DH,NC,1880,Networks Security
NTAO010304,Trí tuệ nhân tạo và hệ chuyên gia,3,CH,NC,2604,Artificial Intelligence and Expert System
NTMP320725,Các phương pháp gia công đặc biệt,2,DH,NC,225,NonTraditional Machining Process
NUMC330424,Hệ thống điều khiển chương trình số,3,DH,NC,224,Numerical Control System
NUSA332650,Dinh dưỡng học và an toàn thực phẩm,3,DH,NC,750,Nutrition – Food Safety
NUTR135551,Lý thuyết Dinh dưỡng,3,DH,NC,653,Nutrition Science
NWTE345464,Kỹ thuật mạng,4,DH,NC,164,Network Technology
NWTL418464,TT Kỹ thuật mạng (KMT),1,DH,NC,164,Practice of Network Technology
OCHE120103,Hóa hữu cơ (In  và  TT),2,DH,NC,703,Organic Chemistry
OCHE122350,Hóa hữu cơ,2,DH,NC,750,Organic Chemistry
OCHE132350,Hóa hữu cơ,3,DH,NC,750,Organic Chemistry
OCHE220203,Hóa hữu cơ,2,DH,NC,703,Organic Chemistry
OCHE231403,Hóa hữu cơ (CNHH),3,DH,NC,703,
OFPR441255,Công nghệ in offset,4,DH,NC,555,Offset Printing Technology
OGNH020310,Ống nhiệt và các ứng dụng,3,CH,NC,2626,Thermal Stability and Application
OILT326850,Công nghệ chế biến dầu mỡ thực phẩm,2,DH,NC,750,Lipid processing
ONDI010306,Ổn định hệ thống điện,3,CH,NC,2604,Power System Stabilization
ONDI020308,ổn định kết cấu,2,CH,NC,2608,Stability of Structures
OOPR240279,Lập trình hướng đối tượng,4,DH,NC,1881,Object Oriented Programming
OOSD330879,Thiết kế phần mềm hướng đối tượng,3,DH,NC,1879,Object-Oriented Software Design
OPEB422022,Kiểm định & khai thác cầu,2,DH,NC,422,
OPSP417064,TT Hệ điều hành,1,DH,NC,164,Operating Systems Lab
OPSY340280,Hệ điều hành,4,DH,NC,1880,Operating Systems (OS)
OPSY345264,Hệ điều hành,4,DH,NC,164,Operating Systems
OPTE322925,Tối ưu hóa trong kỹ thuật,2,DH,NC,225,Optimal Engineering
OPTI423129,Tối ưu hóa,2,DH,NC,229,Methods of Optimization
ORBE320306,Hành vi tổ chức,2,DH,NC,2206,Organisation Behaviour
ORPR330284,Lập trình hướng đối tượng,3,DH,NC,1879,Object Oriented Programming
OTCD020103,Ôtô chuyên dùng,1,CH,NC,2603,Special Vehicles
OTMT020103,Ôtô và môi trường,1,CH,NC,2603,Automobile and Environment
PAAC331233,TT Điều khiển tự động trên ô tô,3,DH,NC,333,Practice of Automotive Automatic Control
PABE331233,TT Hệ thống điện thân xe,3,DH,NC,330,Practice of Automotive Body Electrical Systems
PABP231431,TT sửa chữa vỏ thân xe,2,DH,NC,331,Practice of Vehicle Body Repair
PABP321431,Thực tập sửa chữa thân vỏ xe,2,CD,NC,331,Practice of Vehicle Body Repair
PACC320624,TT CAD/CAM CNC nâng cao (CNKTCK),2,DH,NC,224,Practice of Advanced CAD\CAM_CNC
PACC320624H,Thực tập CAD/CAM_CNC nâng cao,2,DH,NC,224,Practice of Advanced CAD\CAM_CNC
PACD321652,TH thiết kế phụ trang,2,DH,NC,652,Practice of Accessories Design
PACH212450,Thí nghiệm hóa phân tích,1,DH,NC,750,Practice of Analytical Chemistry
PACH232450,Thí nghiệm Hóa phân tích,1,DH,NC,750,Practice of Analytical Chemistry
PACS321431,TT Hệ thống điều khiển ô tô,2,DH,NC,331,Practice of Automotive Control Systems
PACS321446,Thực tập hệ thống điều khiển tự động,2,DH,NC,146,Practice of Automatic Control Systems
PACS331231,TT Hệ thống điều khiển và chuyển động trên ô tô,3,DH,NC,331,Practice of Automotive Chassis Systems
PAEE321645,Thiết bị điều khiển điện,2,DH,NC,145,Electrical Control Devices
PAEE321845,Kiểm toán và tiết kiệm năng lượng,2,DH,NC,145,Energy Audit and Energy Efficiency
PAES320533,TT Hệ thống điện - điện tử ô tô_,2,CD,NC,333,Practice of Automotive Electrical Systems
PAES321133,TT Hệ thống điện - điện tử ô tô,2,DH,NC,333,Practice of Automotive Electrical and Electronic Systems 
PAES321433,TT Hệ thống điện tử ô tô,2,DH,NC,333,Practice of Automotive Electronic Systems 
PAMC413029,Thực tập Vi điều khiển nâng cao,1,DH,NC,229,Practice of Advanced  Microcontroller
PAMD433051,TH Thiết kế trang phục nam nâng cao,3,DH,NC,651,Practice of Advanced Menswear Drafting
PAMI313263,TT Vi xử lí,2,DH,NC,163,Practice on Microprocessors
PAMP314529,Thực tập vi xử lý ứng dụng,1,DH,NC,229,Microcontroller Practice
PAPC313146,TT Điều khiển lập trình,1,DH,NC,146,Programmable Logic Controller Practice
PAPE311429,Thực tập Lập trình ứng dụng trong kỹ thuật,1,DH,NC,229,Practice of Applied Programming in Engineering
PAPR431355,Công nghệ in bao bì,3,DH,NC,555,Packaging Printing Technology
PAPS331131,TT Hệ thống truyền lực Ô tô,3,DH,NC,331,Practice of Automotive Powertrain System
PAUC410429,Thực tập Điều khiển tự động,1,DH,NC,229,Practice of Automatic Control
PAUP321333,TT lập trình điều khiển ô tô,2,DH,NC,333,Practice of  Programming in Automotive Control
PAWD332951,TH Thiết kế trang phục nữ nâng cao,3,DH,NC,651,Practice of Advanced Womenswear Drafting
PBDI324530,TT chuẩn đoán trên ô tô,2,DH,NC,330,Practice of Automotive Diagnostic
PBPA321331,TT Thân vỏ ô tô,2,DH,NC,331,Practice of Vehicle Body Repair
PBPA321431,TT sửa chữa thân vỏ xe,2,DH,NC,331,Practice of Vehicle Body Repair
PCAD315129,Đồ án truyền động điều khiển,1,DH,NC,229,Project of Control and Drive
PCAF324652,TH Thiết kế thời trang trên máy vi tính,2,DH,NC,652,Practice of Computer Aided Fashion Design
PCAP323251,TH Công nghệ CAD ngành may,2,DH,NC,651,Practice of CAD in Apparel
PCCC310324,Thí nghiệm CAD/CAM-CNC_,1,DH,NC,224,Experiment of CAD/CAM-CNC
PCCC310360,Thí nghiệm CAD/CAM-CNC,2,DH,NC,1060,Experiment of CAD/CAM-CNC
PCHE221603,Hóa lý 1,2,DH,NC,703,
PCHE221703,Hóa lý 2,2,DH,NC,703,
PCHE222550,Hóa lý,2,DH,NC,750,Chemical Physics
PCIC331130,Nguyên lý và tính toán động cơ đốt trong,3,CD,NC,330,Theory and Design of Internal Combustion Engines
PCIC341130,Nguyên lý và tính toán động cơ đốt trong,4,DH,NC,330,Theory and Design of Internal Combustion Engines
PCMC413729,Thực tập Kỹ thuật đo lường và điều khiển bằng  máy tính,1,DH,NC,229,Practice of Computer – based Measurement and Control
PCNC422124,Thực Tập CNC,2,DH,NC,224,Practice of CNC
PCNC422124H,Thực tập CNC,2,DH,NC,224,Practice of CNC
PCOG311152,TH đồ họa vi tính,1,DH,NC,652,Practice of Computer Graphic Design
PCSY431429,Hệ thống điều khiển quá trình,3,DH,NC,229,Process Control System
PCTR421929,Điều khiển quá trình,2,DH,NC,229,Process Control
PCWD315252,TH Thiết kế trang phục trẻ em,1,DH,NC,652,Practice of Childrenswear Design
PDAD430823,Thiết kế và phát triển sản phẩm,3,DH,NC,223,Product Design and Development
PDAD432229,Thiết kế và phát triển sản phẩm,3,DH,NC,229,Product Design and Development
PDPF310857,TT Thiết kế cấu trúc bao bì và định hình hộp,1,DH,NC,557,Practice for structural design
PDSM431724,Thiết kế sản phẩm tấm,3,DH,NC,224,Product design for sheet metal
PDTM311029,Thực tập Kỹ thuật số và Vi điều khiển,1,DH,NC,229,Practice of Digital Techniques and Microcontroller
PDTT020304,Hệ thống phát điện trực tiếp,3,CH,NC,2604,Direct Galvanic System
PEDD311552,TH thiết kế trang phục dạ hội,1,DH,NC,652,Practice of Evening Dress Design
PEEP322846,Thực tập Trang bị điện - Điện khí nén,2,DH,NC,146,Practice of Electro-pneumatic Equipments
PEMS321430,TT Hệ thống điều khiển động cơ,2,DH,NC,330,Practice of Engine Management Systems
PEMS331130,TT Hệ thống điều khiển động cơ,3,DH,NC,330,Practice of Engine Management Systems
PETD316529,TT truyền động điện,1,DH,NC,229,Electric Drive Practice
PFAN313550,Thí nghiệm phân tích thực phẩm,1,DH,NC,750,Pratice of food analysis
PFBC312850,Thí nghiệm hóa sinh thực phẩm,1,DH,NC,750,Practice of Food Biochemistry
PFCH416850,Thí nghiệm hóa thực phẩm,1,DH,NC,750,Practice of Food chemistry
PFCO330232,"Bơm, Quạt và Máy nén",3,DH,NC,332,"Pums, Fans and Compressors"
PFDM324752,TH Thiết kế thời trang trên Mannequin,2,DH,NC,652,Practice of Fashion Design on Mannequin
PFER415250,Thực tập công nghệ lên men,1,DH,NC,750,Practice of Fermentation
PFGR326010,Thực tập tốt nghiệp (CNKT- Môi trường),2,DH,NC,710,Practise for Graduation
PFGT222651,TH Kỹ thuật may cơ bản,2,DH,NC,651,Practice of Fundamental Garment Techniques
PFMD222751,TH Thiết kế trang phục nam cơ bản,2,DH,NC,651,Practice of Fundamental Menswear Drafting
PFMI222950,Thí nghiệm vi sinh thực phẩm,2,DH,NC,750,Practice of Food Microbiology
PFMI316650,Thí nghiệm vi sinh thực phẩm,1,DH,NC,750,Practice of Food Microbiology
PFWD322851,TH thiết kế trang phục nữ cơ bản,2,DH,NC,651,Practice of Fundamental Womenswear Drafting
PGBU324751,Tâm lý học kinh doanh hàng may mặc,2,DH,NC,651, Psychology in Garment Business
PHCH130157,Hóa lý in,3,DH,NC,557,Physical Chemistry In Printing Industry
PHED110513,Giáo dục thể chất 1,1,DH,PC,1913,Physical Education 1
PHED110613,Giáo dục thể chất 2,1,DH,PC,1913,Physical Education 2
PHED110715,Giáo dục thể chất 3,1,DH,PC,1913,Physical Education 3 (Optional)
PHED130715,Giáo dục thể chất 3 (Tự chọn),3,DH,PC,1913,Physical Education 3 (Optional)
PHEQ220332,Máy thủy lực và khí nén,2,DH,NC,332,Hydraulic Machines and Air compress
PHON120136,Ngữ âm học - âm vị học T.Anh,2,DH,NC,2136,English Phonetics and Phonology
PHUY010301,Kỹ thuật đo lường không phá hủy,3,CH,NC,2601,Non-contact Measuring Techniques
PHUY020308,Cơ học phá hủy,3,CH,NC,2608,Fracture Mechanics
PHVA411825,Đồ án thiết kế hệ thống điều hòa không khí,1,DH,NC,225,Project of Design and Air Conditioning Systems
PHYS110302,Thí nghiệm vật lý đại cương,1,DH,NC,1702,General Experimental Physics
PHYS110602,Thí nghiệm vật lý 1,1,DH,NC,1702,Physics Experiment 1
PHYS120202,Vật lý đại cương 2,2,DH,NC,1702,Fundamental Physics 2
PHYS130102,Vật lý đại cương 1,3,DH,NC,1702,Fundamental Physics 1
PHYS130402,Vật lý 1,3,DH,NC,1702,Physics 1
PICE220130,Nguyên lý động cơ đốt trong,2,DH,NC,330,Internal Combustion Engine Principles
PICE331030,TT Động cơ đốt trong,3,DH,NC,330,Practice of Internal Combustion Engines
PICN411729,Thực tập mạng truyền thông công nghiệp,1,DH,NC,229,Practice of Industrial Communication Networks
PINR411229,Thực tập Robot công nghiệp,1,DH,NC,229,Practice of Industrial Robots
PJMA322345,Quản lý dự án,2,DH,NC,145,Project Management
PLAP422224,TT Công nghệ nhựa,2,DH,NC,224,Practice of Technology Plastic Application
PLAP4222241,Thực tập công nghệ nhựa (bỏ),2,DH,NC,224,Practice of Technology Plastic Application
PLCN422946,Truyền thông công nghiệp,2,DH,NC,146,Industrial Communication Network
PLCR311146,Đồ án điều khiển lập trình,1,DH,NC,146,Project 3 - Programmable Logic Controller
PLCS330846,Điều khiển lập trình,3,DH,NC,146,Programmable Logic Controller
PLCT220146,PLC (Khoa điện),2,DH,NC,146,Programmable Logic Controller
PLEX321750,Qui hoạch và tối ưu hóa thực nghiệm,2,DH,NC,750,Plan Experiment and Optimal Experiment
PLIS423751,Thiết kế nhà xưởng và lắp đặt thiết bị may,2,DH,GC,651,Plant Layout and Installation of Sewing Equipments
PLMA330756,Công nghệ Chế tạo khuôn in,3,DH,NC,555,Technology Of Plate Making
PLSK320605,Kỹ năng xây dựng kế hoạch,2,DH,NC,890,Planning Skills
PMAM322252,TH kỹ thuật xử lý chất liệu,2,DH,NC,652,Practice of Material Manipulating Techniques
PMAM330929,Quản lý dự án cơ điện tử,3,DH,NC,229,Project Management in Mechatronics
PMAU214952,TH Trang điểm,1,DH,NC,652,Practise Make up
PMDE223252,TH Thiết kế trang phục nam,2,DH,NC,652,Practice of Menswear Design
PMDM421324,Thực tập thiết kế chế tạo khuôn mẫu,2,DH,NC,224,Practice Mold Design and Manufacturing
PMDS416229,Đồ án môn học thiết kế mô phỏng hệ thống cơ điện tử,1,DH,NC,229,"Project of Mechatronic-system design, simulation"
PMEM310844,Thực tập kỹ thuật đo,1,DH,NC,144,Practice of Measurement Engineering
PMEM310861,Thực tập kỹ thuật đo,1,CD,NC,1061,Practice of Measurement Engineering
PMEN310344,Thực tập kỹ thuật đo,1,DH,NC,1,Practice of Measurement Engineering
pmen310361,Thực tập kỹ thuật đo,1,CD,NC,1061,Practice of Measurement Engineering
PMMD310423,Đồ án Nguyên lý - Chi tiết máy (CTM),1,DH,NC,223,Project on Theory of machine and machine design
PMMT411625,Đồ án Công nghệ chế tạo máy,1,DH,NC,225,Project of Machinery Manufacturing Technology
PMPA316629,Thực tập tự động hóa quá trình sản xuất (CĐT),1,DH,NC,229,Automation of Manufacturing Process Practice
PMPR412351,Đồ án tổ chức sản xuất,1,DH,NC,651,
PNHY320329,Công nghệ thủy lực khí nén,2,DH,NC,229,Pneumatic - Hydraulic Technology
PNHY330529,Công nghệ thuỷ lực và khí nén,3,DH,NC,229,Pneumatic - Hydraulic Technology
POAD321230,TT Chẩn đoán trên ô tô,2,DH,NC,330,Practice of Automotive Diagnostic
POAD331230,TT Chẩn đoán trên ô tô_,2,DH,NC,330,Practice of Automotive Diagnostic
POCH112350,Thí nghiệm hóa hữu cơ,1,DH,NC,750,Organic Chemistry Experiment
POCH132350,Thí nghiệm Hoá Hữu Cơ,1,DH,NC,750,Organic Chemistry Experiment
POCH323103,Hóa học polymer,2,DH,NC,703,
POCN431280,Tiểu luận chuyên ngành MMT,3,DH,NC,1880,Project Research in Computer Network
POEL330262,Điện tử công suất,3,DH,NC,162,Power Electronics
POEP320261,Thực tập điện tử công suất,2,CD,NC,10,Power Electronics Practice
POEP320262,Thực tập điện tử công suất,2,DH,NC,162,Power Electronics Practice
POEP320962,Thực tập điện tử công suất (CĐ),2,CD,NC,162,Power Electronics Practice
POEP330262,Điện tử công suất nâng cao,3,DH,NC,163,Advanced  Power Electronics
POIS431184,Tiểu luận chuyên ngành HTTT,3,DH,NC,1884,Project Research in Information Technology
POMD410723,Đồ án thiết kế máy,1,DH,NC,223,Project on  machine design
POME426203,Công nghệ màng Polymer,2,DH,NC,703,
POPP412152,Đồ án trang trí bộ sưu tập,1,DH,NC,652,Portforlio Presentation Project
POPR340457,Công nghệ gia công sau in,4,DH,NC,556,Post Press Processing
POPR425803,Kỹ thuật gia công polymer,2,DH,NC,703,
POSE431479,Tiểu luận chuyên ngành CNPM,3,DH,NC,1879,Project Research in Software Technology
POSY330445,Hệ thống điện,3,DH,NC,145,Power System
POTE431285,Đồ án CN SPKT,3,DH,NC,1885,Project on Technical Training
POWP310228,Thực tập Gỗ,1,DH,NC,228,Practice of Woodworking
PPAP323151,TH Chuẩn bị sản xuất,2,DH,NC,651,Practice of Pre-Production in Apparel Industry
PPAP421951,Lập kế hoạch sản xuất ngành may,2,DH,NC,651,Garment Production Planning
PPCT412029,Thực tập Điều khiển quá trình,1,DH,NC,229,Practice of Process Control
PPDN436664,Lập trình song song và mạng phân bố,3,DH,NC,164,Parallel Programming and Distributed Networks
PPEF415750,Thực tập quá trình và thiết bị trong CNTP,1,DH,NC,750,Practice fo Process and Equipment in Food Technology
PPEI414929,Thực tập Quá trình và thiết bị trong công nghiệp,1,DH,NC,229,Practice of Process and equipment industry
PPHH010201,Phương pháp phần tử hữu hạn nâng cao,2,CH,NC,2601,Advanced Finite Element Method
PPHH010202,Phương pháp phần tử hữu hạn,2,CH,NC,2602,Finite Element Method
PPHH010308,Phương pháp phần tử hữu hạn trong tính toán xây dựng,3,CH,NC,2608,Finite Element Method in Construction
PPHO433452,Nhiếp ảnh,3,DH,NC,652,Photography
PPLC321346,Thực tập điều khiển lập trình,2,DH,NC,146,Practic of Programmable Logic Controller
PPLC321361,Thực tập điều khiển lập trình,2,CD,NC,10,Practical Programmable Logic Controller
PPQM310955,Đồ án quản lý chất lượng sản phẩm in,1,DH,NC,555,Print Quality Management Projects
PPST000226,Phương pháp luận sáng tạo khoa học kỹ thuật,2,CH,NC,2626,Heuristics
